sample_id,scene_path,archive,target_type,target_id,target_class_name,moment_mode,timestamp,target_x,target_y,target_z,target_velocity,n_neighbors_found,nearest_type,nearest_id,nearest_class,nearest_dist,status
3499,0016_20230323_083733,imptc_set_01.tar.gz,vrus,000,person,middle,1679560700640023,-1.0779916791518895,-0.04039568265684467,1.7780213981110267,0.05879398697610112,15,vrus,008,person,1.072653,ok
3500,0016_20230323_083733,imptc_set_01.tar.gz,vrus,002,person,middle,1679560698480017,-2.534165953499139,1.2835858943099778,1.739281687667973,0.03160975960028064,15,vrus,001,person,1.165975,ok
3501,0016_20230323_083733,imptc_set_01.tar.gz,vrus,003,person,middle,1679560737039978,25.229223766729184,7.170469989256554,1.7258608630813483,0.008380844789669535,15,vehicles,1062,car,6.876774,ok
3502,0016_20230323_083733,imptc_set_01.tar.gz,vrus,004,person,middle,1679560706239993,-0.7543540023238542,-1.681376475992987,1.7585880728341927,0.020482941266453773,15,vrus,000,person,1.679178,ok
3503,0016_20230323_083733,imptc_set_01.tar.gz,vrus,005,person,middle,1679560726840008,-1.529894152198845,-2.7387637021394013,1.628378182004364,2.445142966535695,15,vrus,010,person,0.214705,ok
3504,0016_20230323_083733,imptc_set_01.tar.gz,vrus,006,person,middle,1679560750280002,17.870614102611167,14.987273581943942,1.671042312629031,3.6785517825125407,14,vrus,005,person,6.286208,ok
3505,0016_20230323_083733,imptc_set_01.tar.gz,vrus,008,person,middle,1679560699079987,-2.1970434621559045,0.024326940888049285,1.7323454201531296,0.1169576921384658,15,vrus,000,person,1.115949,ok
3506,0016_20230323_083733,imptc_set_01.tar.gz,vrus,009,person,middle,1679560663160005,18.39253194413388,21.214160775552276,1.7487163758119948,4.729823155891195,15,vrus,019,person,1.20249,ok
3507,0016_20230323_083733,imptc_set_01.tar.gz,vrus,010,person,middle,1679560719000000,-3.9911936237492105,-4.269576845137568,1.5627654914452012,3.5172163121887148,15,vrus,005,person,2.844793,ok
3508,0016_20230323_083733,imptc_set_01.tar.gz,vrus,011,person,middle,1679560689079987,14.048438477487927,-12.577178709681295,1.7321860286809978,4.391560047109241,15,vehicles,1029,car,7.797388,ok
3509,0016_20230323_083733,imptc_set_01.tar.gz,vrus,012,person,middle,1679560705720011,-2.221769206453189,-3.431445893127997,1.7333753755886907,2.525003814336836,15,vrus,005,person,0.233781,ok
3510,0016_20230323_083733,imptc_set_01.tar.gz,vrus,013,person,middle,1679560766920026,-3.6292568063319735,-3.986631000902544,1.6139669217860646,4.995780916061358,14,vrus,014,person,7.724017,ok
3511,0016_20230323_083733,imptc_set_01.tar.gz,vrus,014,person,middle,1679560767280002,-8.468041331921318,-9.39817244502086,1.7014187311100972,4.717100296013726,14,vrus,013,person,7.749119,ok
3512,0016_20230323_083733,imptc_set_01.tar.gz,vrus,015,person,middle,1679560739440008,7.689914389979274,11.312599946585026,1.7607401539532106,5.207893329893102,15,vrus,005,person,0.40614,ok
3513,0016_20230323_083733,imptc_set_01.tar.gz,vrus,016,person,middle,1679560729800029,-1.1245954960974935,3.9648126719171675,1.6295625957675615,6.852988513302729,15,vrus,006,person,1.579731,ok
3514,0016_20230323_083733,imptc_set_01.tar.gz,vrus,017,person,middle,1679560733680002,4.516266962836621,9.121083377805581,1.6627687954186061,5.124078825667816,15,vrus,001,person,1.420608,ok
3515,0016_20230323_083733,imptc_set_01.tar.gz,vrus,018,person,middle,1679560666480017,34.8515034675927,12.985003290682267,1.7163935780005075,5.566911942818601,15,vehicles,1030,car,10.876928,ok
3516,0016_20230323_083733,imptc_set_01.tar.gz,vrus,019,person,middle,1679560659800029,17.00929797273062,18.721901299268396,2.142963359366933,0.9409568221634207,15,vrus,009,person,1.667136,ok
3517,0016_20230323_083733,imptc_set_01.tar.gz,vrus,020,person,middle,1679560658800029,19.55777287298469,22.171899842852103,1.7563063456074293,4.980018657858634,15,vrus,021,person,4.02011,ok
0158,0017_20230323_084041,imptc_set_01.tar.gz,vrus,000,person,middle,1679560886880017,-3.1338595420281514,2.3169323836593434,1.6882828947962374,0.05330480673516261,5,vrus,002,person,7.499492,ok
0160,0017_20230323_084041,imptc_set_01.tar.gz,vrus,002,person,middle,1679560902440008,-2.6850787151867945,1.4427345565709813,1.6369558174006205,0.08755206741692086,7,vrus,000,person,0.948469,ok
0161,0017_20230323_084041,imptc_set_01.tar.gz,vrus,003,person,middle,1679560935680002,-2.9862486177246184,2.356588847620422,1.6192460637819555,0.15266337274227432,13,vrus,004,person,2.75156,ok
0162,0017_20230323_084041,imptc_set_01.tar.gz,vrus,004,person,middle,1679560939480017,-1.1860132471203173,0.2572522621703883,1.7285652441289654,0.06409412071289769,14,vrus,005,person,1.890236,ok
0163,0017_20230323_084041,imptc_set_01.tar.gz,vrus,005,person,middle,1679560942680002,0.07478374906005125,-0.7821765321257884,1.6031960893588995,0.04242693191616744,14,vrus,004,person,1.646248,ok
0164,0017_20230323_084041,imptc_set_01.tar.gz,vrus,006,person,middle,1679560943960035,9.620762560884382,-10.664621204680222,1.7391638026019751,0.6794444260599115,14,vrus,010,person,9.343207,ok
0165,0017_20230323_084041,imptc_set_01.tar.gz,vrus,007,person,middle,1679560919079987,-3.3300377035597637,2.161748303227612,1.7469144534571686,5.764647093856038,14,vehicles,1074,car,8.678884,ok
0166,0017_20230323_084041,imptc_set_01.tar.gz,vrus,008,person,middle,1679560868920026,25.201691508872297,9.252087877948519,1.7337192039074498,6.1121009109672615,8,vehicles,1025,car,7.020822,ok
0167,0017_20230323_084041,imptc_set_01.tar.gz,vrus,009,person,middle,1679560948199984,-2.428998907341693,-0.20754601889921664,1.6537980931754863,0.08171730550552506,10,vrus,004,person,1.305628,ok
0168,0017_20230323_084041,imptc_set_01.tar.gz,vrus,010,person,middle,1679560949399999,6.817456934510399,-17.009817874887236,1.7219843955429086,0.6367837952561328,11,vrus,006,person,11.968105,ok
0169,0017_20230323_084041,imptc_set_01.tar.gz,vrus,011,person,middle,1679560905519996,36.24536199608177,19.318174328787844,1.7399717729933832,3.590141502986758,7,vehicles,1037,car,7.178883,ok
0170,0017_20230323_084041,imptc_set_01.tar.gz,vrus,012,person,middle,1679560871560005,4.606185612814723,-18.35541061572524,1.6748832728164,0.21493295744292276,7,vrus,001,bicycle,5.811622,ok
0173,0018_20230323_085243,imptc_set_01.tar.gz,vrus,000,person,middle,1679561604960035,11.12131594780455,16.16467389403084,1.6704201303005242,0.030675385784739256,7,vrus,001,person,5.987198,ok
0174,0018_20230323_085243,imptc_set_01.tar.gz,vrus,001,person,middle,1679561622560005,17.20811126293496,16.48550984306344,1.7790955279604672,0.05550886656298552,6,vehicles,1039,car,5.097689,ok
0175,0018_20230323_085243,imptc_set_01.tar.gz,vrus,002,person,middle,1679561623600014,26.721515878042712,9.035144950795678,1.6573537778751144,0.038508683348606736,6,vrus,003,person,2.528703,ok
0176,0018_20230323_085243,imptc_set_01.tar.gz,vrus,003,person,middle,1679561623920026,24.938039594261205,7.244134994203639,1.7826526121597954,0.035366868824568846,6,vrus,002,person,2.529551,ok
0177,0019_20230323_103917,imptc_set_01.tar.gz,vrus,000,person,middle,1679567995320011,-2.8940324688305763,2.530971641132116,1.7715427473228798,0.0830187276723194,4,vehicles,1048,car,17.637908,ok
0178,0019_20230323_103917,imptc_set_01.tar.gz,vrus,001,person,middle,1679567995079987,9.817679720084058,15.83353211630969,1.814553641334697,0.05225711421877794,4,vehicles,1047,car,13.818534,ok
0179,0019_20230323_103917,imptc_set_01.tar.gz,vrus,002,person,middle,1679568023960035,-6.328823785706041,4.10455814531407,1.6908633596484084,4.136359624555573,12,vrus,001,person,3.034608,ok
0180,0019_20230323_103917,imptc_set_01.tar.gz,vrus,003,person,middle,1679568026640023,9.800696767889379,-10.945107507465481,1.7541271042020548,4.019124297288955,11,vehicles,1042,car,9.357636,ok
0185,0020_20230323_110950,imptc_set_01.tar.gz,vrus,000,person,middle,1679569839760020,11.68122007756331,-11.959107558365904,1.7396615985541208,0.06494775900111084,8,vehicles,1017,car,15.342988,ok
0186,0020_20230323_110950,imptc_set_01.tar.gz,vrus,001,person,middle,1679569837560005,25.264548338009497,7.9141744696059515,1.7214484303689903,3.206790440875314,7,vehicles,1055,truck,19.474355,ok
0187,0020_20230323_110950,imptc_set_01.tar.gz,vrus,002,person,middle,1679569900119996,11.171534161774517,16.32905136860178,1.674473016269676,0.06926096465179925,4,vrus,004,person,19.537126,ok
0188,0020_20230323_110950,imptc_set_01.tar.gz,vrus,003,person,middle,1679569868920026,-6.094157887227724,3.4633132309682906,1.5213586733270748,21.290468456197264,9,vrus,000,person,10.530838,ok
0189,0020_20230323_110950,imptc_set_01.tar.gz,vrus,004,person,middle,1679569902800029,-2.656785091962386,2.4707834805803754,1.639394903968067,0.6655645588750957,6,vrus,006,person,0.531396,ok
0190,0020_20230323_110950,imptc_set_01.tar.gz,vrus,005,person,middle,1679569879640023,13.50704073884423,14.306352344219832,1.683289047563236,6.90617426212806,4,vrus,002,person,3.641796,ok
0191,0020_20230323_110950,imptc_set_01.tar.gz,vrus,006,person,middle,1679569909039978,2.2181059579003755,6.331201172491006,1.6118140434277173,6.059400435120941,8,vrus,004,person,0.785448,ok
0192,0020_20230323_110950,imptc_set_01.tar.gz,vrus,007,person,middle,1679569911760020,38.77428900590145,19.38764379555401,1.6309345530686918,0.12677860097864208,9,vehicles,1063,car,23.469762,ok
0193,0021_20230323_111223,imptc_set_01.tar.gz,vrus,000,person,middle,1679569977440008,-2.7527256035675043,2.320409542451901,1.6657231161700676,0.20071077059225528,7,vehicles,1039,car,11.40457,ok
0194,0021_20230323_111223,imptc_set_01.tar.gz,vrus,001,person,middle,1679569982039978,15.773362626887767,16.113597144029296,1.670782604580617,0.21660081488748464,7,vehicles,1039,car,8.883988,ok
0195,0021_20230323_111223,imptc_set_01.tar.gz,vrus,002,person,middle,1679569993760020,7.713433240581709,19.02043885095608,1.5061723848862658,3.7172565890777403,4,vrus,001,person,8.696999,ok
0197,0021_20230323_111223,imptc_set_01.tar.gz,vrus,004,person,middle,1679570006239993,-3.7865422512040245,28.824126300525975,1.6071685630271961,5.609357576471099,9,vrus,000,person,12.586175,ok
0198,0022_20230323_112653,imptc_set_01.tar.gz,vrus,000,person,middle,1679570868480017,-1.734894518558747,3.012731947311503,1.6343327005022106,0.06599313608001998,3,vrus,001,person,1.970097,ok
0199,0022_20230323_112653,imptc_set_01.tar.gz,vrus,001,person,middle,1679570879560005,-0.6436800616578049,1.5719975773867392,1.6210429205082362,2.4177483070679386,4,vrus,000,person,2.197054,ok
0200,0023_20230323_113346,imptc_set_01.tar.gz,vrus,000,person,middle,1679571252640023,10.897606125802493,16.261944083329155,1.697857010339687,0.03214339509760031,4,vehicles,1019,car,12.192976,ok
0201,0023_20230323_113346,imptc_set_01.tar.gz,vrus,001,person,middle,1679571252640023,-2.528139750062925,1.9346891719619705,1.7675592398210787,1.3134929897385952,4,vrus,002,person,0.505199,ok
0202,0023_20230323_113346,imptc_set_01.tar.gz,vrus,002,person,middle,1679571249760020,-2.7508996138360065,2.3921052737864947,1.6545214395506815,0.08555068562498887,6,vrus,001,person,0.6081,ok
0203,0024_20230323_113536,imptc_set_01.tar.gz,vrus,000,person,middle,1679571392760020,10.600647119056038,15.770234731564623,1.762331010036743,0.05098679302981853,5,vrus,001,person,0.061589,ok
0204,0024_20230323_113536,imptc_set_01.tar.gz,vrus,001,person,middle,1679571394600014,10.592866538440877,15.756461655321731,1.7498852660328663,0.05268159283717411,6,vrus,000,person,0.089617,ok
0205,0024_20230323_113536,imptc_set_01.tar.gz,vrus,002,person,middle,1679571371760020,0.6585066773833969,-3.8223521960052156,1.781547063146223,5.996237385789816,6,vehicles,1003,car,6.737212,ok
0206,0024_20230323_113536,imptc_set_01.tar.gz,vrus,003,person,middle,1679571389359990,0.19435541493016606,-1.7147499003555273,1.7152268698235764,6.276999548537911,5,vehicles,1032,car,4.364691,ok
0207,0024_20230323_113536,imptc_set_01.tar.gz,vrus,004,person,middle,1679571435760020,29.226517464261747,6.904811091285374,1.7291106511033276,3.199979382192798,10,vehicles,1042,car,7.499613,ok
0209,0025_20230523_092441,imptc_set_01.tar.gz,vrus,000,person,middle,1684833934560005,0.6735288374134276,-4.519797095562699,1.7749293768062964,0.47318122401261903,12,vehicles,1032,car,4.756902,ok
0210,0025_20230523_092441,imptc_set_01.tar.gz,vrus,001,person,middle,1684833907280002,-1.9986404729544853,1.9706734729061652,1.6066476132523713,0.0437021167915521,9,vrus,003,person,1.611555,ok
0211,0025_20230523_092441,imptc_set_01.tar.gz,vrus,002,person,middle,1684833916840008,10.170685105643317,13.726080969323922,1.6971346357284256,5.460566790667411,14,vehicles,1031,car,13.363888,ok
0212,0025_20230523_092441,imptc_set_01.tar.gz,vrus,003,person,middle,1684833902199984,-2.755568368691105,3.344387249032232,1.553411558730042,0.17137331785625204,6,vrus,013,person,0.66958,ok
0213,0025_20230523_092441,imptc_set_01.tar.gz,vrus,004,person,middle,1684833949320011,-1.4516588226935454,0.23441760444966583,1.7526633457235314,3.861275314231434,10,vrus,005,person,0.664717,ok
0214,0025_20230523_092441,imptc_set_01.tar.gz,vrus,005,person,middle,1684833949680002,-2.175352637457899,0.9233689088969483,1.802644361421791,3.5406752434386415,11,vrus,004,person,0.626579,ok
0215,0025_20230523_092441,imptc_set_01.tar.gz,vrus,006,person,middle,1684833922320011,1.7325422047766272,8.324587033022162,1.7850874302166018,7.672407683431089,15,vrus,009,person,1.345362,ok
0216,0025_20230523_092441,imptc_set_01.tar.gz,vrus,007,person,middle,1684833919000000,1.2665828185032364,3.7815484446586907,1.7134323327787102,5.20288330357,15,vrus,003,person,1.725901,ok
0217,0025_20230523_092441,imptc_set_01.tar.gz,vrus,009,person,middle,1684833918359990,-3.6841882123211813,4.008191737830375,1.7738201909784879,2.106476597233975,15,vrus,006,person,1.197185,ok
0218,0025_20230523_092441,imptc_set_01.tar.gz,vrus,010,person,middle,1684833927119996,4.8350847971789666,11.07971033005106,1.6183468460247223,5.318978981267454,15,vrus,009,person,3.080431,ok
0219,0025_20230523_092441,imptc_set_01.tar.gz,vrus,011,person,middle,1684833890399999,-3.471753439571739,3.5587397680133637,1.7228547716037268,0.9684633975402664,4,vrus,003,person,0.742883,ok
0220,0025_20230523_092441,imptc_set_01.tar.gz,vrus,013,person,middle,1684833902880017,-3.295977060410829,3.7471124351169594,1.7516041638088133,0.05430322063968126,7,vrus,003,person,0.692256,ok
0221,0025_20230523_092441,imptc_set_01.tar.gz,vrus,014,person,middle,1684833923119996,4.675978461636067,10.185732602915534,1.5937049464019422,5.491610415757537,15,vrus,008,person,0.822561,ok
0222,0025_20230523_092441,imptc_set_01.tar.gz,vrus,015,person,middle,1684833892160005,-4.783785862673345,3.7152028338990597,1.7795662642096879,0.240105004690229,4,vrus,012,person,0.751068,ok
0223,0026_20230523_092622,imptc_set_01.tar.gz,vrus,000,person,middle,1684834041199984,-2.8595686748629907,2.1176430725480193,1.81247105230259,0.09947784661904296,14,vrus,002,person,2.399697,ok
0224,0026_20230523_092622,imptc_set_01.tar.gz,vrus,001,person,middle,1684834011600014,-1.7992033875358333,-2.7565202386488403,1.6904250976751898,7.149900211590761,13,vrus,005,person,0.131422,ok
0225,0026_20230523_092622,imptc_set_01.tar.gz,vrus,002,person,middle,1684834045119996,-0.8644207261532856,0.7661435968351517,1.7470007547262145,0.03172015046956447,15,vrus,000,person,2.575767,ok
0226,0026_20230523_092622,imptc_set_01.tar.gz,vrus,003,person,middle,1684834006039978,-2.403516077536219,2.7589167002146864,1.8368202554038389,0.36379000715794396,10,vrus,004,person,0.785732,ok
0227,0026_20230523_092622,imptc_set_01.tar.gz,vrus,005,person,middle,1684834013239993,-0.44551477295267955,-0.07500391800859406,1.5719347522903744,5.995831054257192,13,vrus,001,person,0.077064,ok
0228,0026_20230523_092622,imptc_set_01.tar.gz,vrus,006,person,middle,1684833994880017,-3.8277286707602522,-4.669284261651619,1.7080335886348723,4.964910830984882,7,vehicles,1013,car,5.405171,ok
0229,0026_20230523_092622,imptc_set_01.tar.gz,vrus,007,person,middle,1684834009760020,8.462681485412622,11.798969648342311,1.6264761048920586,6.427399871960859,11,vehicles,1041,car,7.394054,ok
0231,0026_20230523_092622,imptc_set_01.tar.gz,vrus,009,person,middle,1684834004840008,31.749060151383432,11.434227081089645,1.7480954576595198,6.606263821939478,12,vehicles,1045,car,19.022854,ok
0232,0026_20230523_092622,imptc_set_01.tar.gz,vrus,010,person,middle,1684834039079987,22.114330746284985,12.202083110036806,1.6573305628914277,5.541829295207124,15,vehicles,1046,car,5.782416,ok
0233,0026_20230523_092622,imptc_set_01.tar.gz,vrus,011,person,middle,1684834004440008,-8.756098695146761,-10.471017130192166,1.6621228465090487,4.92130030590712,12,vehicles,1026,car,4.548983,ok
0234,0027_20230523_093337,imptc_set_01.tar.gz,vrus,000,person,middle,1684834452600014,-1.3729522952270559,2.5389092351023654,1.6772609404373917,0.005759477649212542,6,vrus,001,person,0.184461,ok
0235,0027_20230523_093337,imptc_set_01.tar.gz,vrus,001,person,middle,1684834460640023,2.2749489829185747,6.802355419632752,1.7340429778511173,3.9919346404093266,5,vrus,000,person,0.116324,ok
0236,0027_20230523_093337,imptc_set_01.tar.gz,vrus,002,person,middle,1684834449199984,10.748345158175962,15.912262253399206,1.6852652531499863,0.09105010684378079,7,vehicles,1023,car,9.270445,ok
0237,0027_20230523_093337,imptc_set_01.tar.gz,vrus,003,person,middle,1684834435000000,21.5910221597415,7.7588036343717315,1.713871303897717,4.780713797356476,15,vehicles,1035,car,6.876401,ok
0238,0027_20230523_093337,imptc_set_01.tar.gz,vrus,004,person,middle,1684834484720011,-4.469675397580554,-5.540258592629232,1.6897133931092465,4.438762241113614,9,vehicles,1028,car,12.335733,ok
0239,0028_20230523_093636,imptc_set_01.tar.gz,vrus,000,person,middle,1684834639960035,26.45740359772847,8.969140391815438,1.7414611735539487,0.37618384829661455,4,vrus,001,person,0.324825,ok
0240,0028_20230523_093636,imptc_set_01.tar.gz,vrus,001,person,middle,1684834644280002,26.411723727735072,8.670918715770386,1.8241458267286776,0.13882748886049331,5,vrus,000,person,0.266171,ok
