sample_id,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,status_moment,status_future
2420,vrus,person,2.078974,15,0.020382,0.004076,ok,ok
2421,vrus,person,18.911833,15,0.027556,0.005511,ok,ok
2422,vrus,person,11.418187,15,0.004387,0.000877,ok,ok
2423,vrus,person,5.535549,13,0.006778,0.001356,ok,ok
2424,vrus,bicycle,7.857105,13,1.40892,0.281784,ok,ok
2425,vrus,person,5.717862,12,5.859283,1.171857,ok,ok
2426,vehicles,car,15.458079,13,0.030135,0.006027,ok,ok
2428,vrus,person,10.255009,10,6.635992,1.327198,ok,ok
2429,vehicles,car,2.867429,15,4.706675,0.941335,ok,ok
2430,vrus,person,2.297753,10,0.058584,0.011717,ok,ok
2431,vrus,person,0.907414,10,0.128987,0.025797,ok,ok
2432,vehicles,car,6.026909,15,6.362465,1.272493,ok,ok
2433,vrus,person,0.855656,12,0.215123,0.043025,ok,ok
2434,vrus,person,0.403662,15,4.910734,0.982147,ok,ok
2435,vrus,person,0.22484,15,6.546679,1.309336,ok,ok
2436,vrus,person,0.845738,14,6.627524,1.325505,ok,ok
2437,vehicles,car,0.375995,13,6.114308,1.222862,ok,ok
2438,vehicles,car,0.811404,14,6.350989,1.270198,ok,ok
2439,vehicles,car,14.230226,15,0.233224,0.046645,ok,ok
2440,vrus,person,0.154099,15,6.743323,1.348665,ok,ok
2441,vehicles,car,0.263526,15,0.013946,0.002789,ok,ok
2443,vrus,person,9.272905,15,6.523977,1.304795,ok,ok
2444,vrus,person,3.180227,12,6.288088,1.257618,ok,ok
2445,vrus,person,0.922647,13,0.206082,0.041216,ok,ok
2446,vrus,person,2.583722,10,2.726661,0.637065,ok,ok
2447,vehicles,car,9.293527,15,4.545682,1.072096,ok,ok
2448,vehicles,car,12.991207,11,5.246217,1.324805,ok,ok
