sample_id,src_info,archive,scene_path,target_type,target_id,radius,match_count_for_sample,target_found,target_class_name,target_first_ts,target_last_ts,target_length,target_duration,n_interacting_tracks,n_vru_interactions,n_vehicle_interactions,strongest_other_type,strongest_other_id,strongest_min_dist,strongest_close_frames,status
0145,20230323_083733/010,imptc_set_01.tar.gz,0016_20230323_083733,vrus,010,5.0,1,1,person,1679560710320011,1679560727680002,435,17.44,7,6,1,vrus,005,0.197025,276,ok
0146,20230323_083733/011,imptc_set_01.tar.gz,0016_20230323_083733,vrus,011,5.0,1,1,person,1679560680440008,1679560697720011,433,17.36,1,0,1,vehicles,1086,3.839015,94,ok
0147,20230323_083733/012,imptc_set_01.tar.gz,0016_20230323_083733,vrus,012,5.0,1,1,person,1679560697519996,1679560713880017,410,16.44,5,5,0,vrus,005,0.174216,410,ok
0148,20230323_083733/013,imptc_set_01.tar.gz,0016_20230323_083733,vrus,013,5.0,1,1,person,1679560759199984,1679560774640023,387,15.52,4,0,4,vehicles,1079,4.132158,24,ok
0149,20230323_083733/014,imptc_set_01.tar.gz,0016_20230323_083733,vrus,014,5.0,1,1,person,1679560759880017,1679560774640023,370,14.84,0,0,0,,,,,ok
0150,20230323_083733/016,imptc_set_01.tar.gz,0016_20230323_083733,vrus,016,5.0,1,1,person,1679560723079987,1679560736519996,337,13.52,10,10,0,vrus,001,1.754175,333,ok
0151,20230323_083733/017,imptc_set_01.tar.gz,0016_20230323_083733,vrus,017,5.0,1,1,person,1679560727079987,1679560740239993,330,13.24,12,11,1,vrus,001,1.281962,330,ok
0152,20230323_083733/018,imptc_set_01.tar.gz,0016_20230323_083733,vrus,018,5.0,1,1,person,1679560660000000,1679560672960035,325,13.04,0,0,0,,,,,ok
0153,20230323_083733/019,imptc_set_01.tar.gz,0016_20230323_083733,vrus,019,5.0,1,1,person,1679560653680002,1679560665880017,306,12.28,6,2,4,vrus,009,0.245007,306,ok
0154,20230323_083733/020,imptc_set_01.tar.gz,0016_20230323_083733,vrus,020,5.0,1,1,person,1679560653519996,1679560664039978,264,10.6,4,2,2,vrus,021,3.370771,241,ok
0155,20230323_083733/021,imptc_set_01.tar.gz,0016_20230323_083733,vrus,021,5.0,1,1,person,1679560653519996,1679560663119996,241,9.68,2,1,1,vrus,020,3.370771,241,ok
0156,20230323_083733/022,imptc_set_01.tar.gz,0016_20230323_083733,vrus,022,5.0,1,1,person,1679560731239993,1679560740239993,226,9.08,11,10,1,vrus,006,0.051336,226,ok
0157,20230323_083733/023,imptc_set_01.tar.gz,0016_20230323_083733,vrus,023,5.0,1,1,bicycle,1679560759440008,1679560763760020,109,4.4,2,0,2,vehicles,1067,3.616834,109,ok
0158,20230323_084041/000,imptc_set_01.tar.gz,0017_20230323_084041,vrus,000,5.0,1,1,person,1679560841920026,1679560931840008,2249,90.0,16,1,15,vrus,002,0.357169,920,ok
0159,20230323_084041/001,imptc_set_01.tar.gz,0017_20230323_084041,vrus,001,5.0,1,1,bicycle,1679560859199984,1679560917440008,1457,58.32,1,0,1,vehicles,1067,3.08637,36,ok
0160,20230323_084041/002,imptc_set_01.tar.gz,0017_20230323_084041,vrus,002,5.0,1,1,person,1679560878960035,1679560925880017,1174,47.0,4,1,3,vrus,000,0.357169,920,ok
0161,20230323_084041/003,imptc_set_01.tar.gz,0017_20230323_084041,vrus,003,5.0,1,1,person,1679560915000000,1679560956320011,1034,41.4,5,3,2,vrus,004,2.629948,641,ok
0162,20230323_084041/004,imptc_set_01.tar.gz,0017_20230323_084041,vrus,004,5.0,1,1,person,1679560921720011,1679560957239993,889,35.6,6,4,2,vrus,003,2.629948,641,ok
0163,20230323_084041/005,imptc_set_01.tar.gz,0017_20230323_084041,vrus,005,5.0,1,1,person,1679560927480017,1679560957840008,760,30.44,6,4,2,vrus,004,1.597644,519,ok
0164,20230323_084041/006,imptc_set_01.tar.gz,0017_20230323_084041,vrus,006,5.0,1,1,person,1679560930079987,1679560957840008,695,27.84,5,3,2,vrus,005,1.474835,200,ok
0165,20230323_084041/007,imptc_set_01.tar.gz,0017_20230323_084041,vrus,007,5.0,1,1,person,1679560905399999,1679560932720011,684,27.4,1,0,1,vehicles,1074,4.756798,48,ok
0166,20230323_084041/008,imptc_set_01.tar.gz,0017_20230323_084041,vrus,008,5.0,1,1,person,1679560857359990,1679560880480017,579,23.2,1,1,0,vrus,013,1.219964,68,ok
0167,20230323_084041/009,imptc_set_01.tar.gz,0017_20230323_084041,vrus,009,5.0,1,1,person,1679560939000000,1679560957399999,461,18.48,4,4,0,vrus,005,2.198472,461,ok
0168,20230323_084041/010,imptc_set_01.tar.gz,0017_20230323_084041,vrus,010,5.0,1,1,person,1679560940920026,1679560957840008,424,17.0,0,0,0,,,,,ok
0169,20230323_084041/011,imptc_set_01.tar.gz,0017_20230323_084041,vrus,011,5.0,1,1,person,1679560897840008,1679560913160005,384,15.4,0,0,0,,,,,ok
0170,20230323_084041/012,imptc_set_01.tar.gz,0017_20230323_084041,vrus,012,5.0,1,1,person,1679560864000000,1679560879079987,378,15.16,0,0,0,,,,,ok
0171,20230323_084041/013,imptc_set_01.tar.gz,0017_20230323_084041,vrus,013,5.0,1,1,bicycle,1679560859840008,1679560872519996,318,12.76,2,1,1,vrus,008,1.219964,68,ok
0172,20230323_084041/014,imptc_set_01.tar.gz,0017_20230323_084041,vrus,014,5.0,1,1,motorcycle,1679560843720011,1679560851480017,195,7.84,0,0,0,,,,,ok
0173,20230323_085243/000,imptc_set_01.tar.gz,0018_20230323_085243,vrus,000,5.0,1,1,person,1679561563680002,1679561646239993,2065,82.64,9,1,8,vrus,005,1.527798,63,ok
0174,20230323_085243/001,imptc_set_01.tar.gz,0018_20230323_085243,vrus,001,5.0,1,1,person,1679561598880017,1679561646239993,1185,47.44,2,0,2,vehicles,1039,3.274293,75,ok
0175,20230323_085243/002,imptc_set_01.tar.gz,0018_20230323_085243,vrus,002,5.0,1,1,person,1679561600920026,1679561646239993,1134,45.4,2,1,1,vrus,003,1.466202,1117,ok
0176,20230323_085243/003,imptc_set_01.tar.gz,0018_20230323_085243,vrus,003,5.0,1,1,person,1679561601600014,1679561646239993,1117,44.72,2,1,1,vrus,002,1.466202,1117,ok
0177,20230323_103917/000,imptc_set_01.tar.gz,0019_20230323_103917,vrus,000,5.0,1,1,person,1679567957720011,1679568032880017,1880,75.24,17,4,13,vrus,001,1.560763,68,ok
0178,20230323_103917/001,imptc_set_01.tar.gz,0019_20230323_103917,vrus,001,5.0,1,1,person,1679567957720011,1679568032399999,1868,74.76,12,3,9,vrus,004,1.250194,84,ok
0179,20230323_103917/002,imptc_set_01.tar.gz,0019_20230323_103917,vrus,002,5.0,1,1,person,1679568009640023,1679568038239993,716,28.68,1,1,0,vrus,001,2.106504,75,ok
0180,20230323_103917/003,imptc_set_01.tar.gz,0019_20230323_103917,vrus,003,5.0,1,1,person,1679568015039978,1679568038239993,581,23.28,0,0,0,,,,,ok
0181,20230323_103917/004,imptc_set_01.tar.gz,0019_20230323_103917,vrus,004,5.0,1,1,bicycle,1679567958720011,1679567975440008,419,16.8,4,1,3,vrus,001,1.250194,84,ok
0182,20230323_103917/005,imptc_set_01.tar.gz,0019_20230323_103917,vrus,005,5.0,1,1,bicycle,1679567969239993,1679567983480017,357,14.32,6,2,4,vrus,000,1.888186,56,ok
0183,20230323_103917/006,imptc_set_01.tar.gz,0019_20230323_103917,vrus,006,5.0,1,1,bicycle,1679567966960035,1679567971280002,109,4.4,2,1,1,vehicles,1015,2.632405,87,ok
0184,20230323_103917/007,imptc_set_01.tar.gz,0019_20230323_103917,vrus,007,5.0,1,1,motorcycle,1679567976720011,1679567980519996,96,3.88,4,2,2,vehicles,1030,2.793172,31,ok
0185,20230323_110950/000,imptc_set_01.tar.gz,0020_20230323_110950,vrus,000,5.0,1,1,person,1679569804960035,1679569874560005,1741,69.68,5,1,4,vrus,003,0.039281,332,ok
0186,20230323_110950/001,imptc_set_01.tar.gz,0020_20230323_110950,vrus,001,5.0,1,1,person,1679569809119996,1679569866000000,1423,56.96,6,0,6,vehicles,1006,2.963589,29,ok
0187,20230323_110950/002,imptc_set_01.tar.gz,0020_20230323_110950,vrus,002,5.0,1,1,person,1679569878239993,1679569922000000,1095,43.84,3,3,0,vrus,005,2.547164,127,ok
0188,20230323_110950/003,imptc_set_01.tar.gz,0020_20230323_110950,vrus,003,5.0,1,1,person,1679569849640023,1679569888199984,965,38.64,5,1,4,vrus,000,0.039281,332,ok
0189,20230323_110950/004,imptc_set_01.tar.gz,0020_20230323_110950,vrus,004,5.0,1,1,person,1679569883600014,1679569922000000,961,38.48,2,2,0,vrus,006,0.45239,649,ok
0190,20230323_110950/005,imptc_set_01.tar.gz,0020_20230323_110950,vrus,005,5.0,1,1,person,1679569862519996,1679569896720011,856,34.28,1,1,0,vrus,002,2.547164,127,ok
0191,20230323_110950/006,imptc_set_01.tar.gz,0020_20230323_110950,vrus,006,5.0,1,1,person,1679569896079987,1679569922000000,649,26.0,2,2,0,vrus,004,0.45239,649,ok
0192,20230323_110950/007,imptc_set_01.tar.gz,0020_20230323_110950,vrus,007,5.0,1,1,person,1679569901480017,1679569922000000,514,20.6,0,0,0,,,,,ok
0193,20230323_111223/000,imptc_set_01.tar.gz,0021_20230323_111223,vrus,000,5.0,1,1,person,1679569943480017,1679570011359990,1698,67.96,9,1,8,vrus,004,1.084451,74,ok
0194,20230323_111223/001,imptc_set_01.tar.gz,0021_20230323_111223,vrus,001,5.0,1,1,person,1679569952680002,1679570011359990,1468,58.76,7,2,5,vrus,002,1.480067,301,ok
0195,20230323_111223/002,imptc_set_01.tar.gz,0021_20230323_111223,vrus,002,5.0,1,1,person,1679569976160005,1679570011359990,881,35.28,5,2,3,vrus,001,1.480067,301,ok
0196,20230323_111223/003,imptc_set_01.tar.gz,0021_20230323_111223,vrus,003,5.0,1,1,bicycle,1679569995440008,1679570007720011,308,12.36,3,2,1,vrus,001,2.041925,90,ok
0197,20230323_111223/004,imptc_set_01.tar.gz,0021_20230323_111223,vrus,004,5.0,1,1,person,1679570001079987,1679570011359990,258,10.36,2,1,1,vrus,000,1.084451,74,ok
0198,20230323_112653/000,imptc_set_01.tar.gz,0022_20230323_112653,vrus,000,5.0,1,1,person,1679570813239993,1679570923680002,2762,110.52,9,2,7,vrus,001,1.587437,1386,ok
0199,20230323_112653/001,imptc_set_01.tar.gz,0022_20230323_112653,vrus,001,5.0,1,1,person,1679570835440008,1679570923680002,2207,88.32,4,2,2,vrus,000,1.587437,1386,ok
0200,20230323_113346/000,imptc_set_01.tar.gz,0023_20230323_113346,vrus,000,5.0,1,1,person,1679571226760020,1679571278519996,1295,51.84,3,2,1,vrus,001,1.410465,83,ok
0201,20230323_113346/001,imptc_set_01.tar.gz,0023_20230323_113346,vrus,001,5.0,1,1,person,1679571226760020,1679571278519996,1295,51.84,4,2,2,vrus,002,0.301257,1139,ok
0202,20230323_113346/002,imptc_set_01.tar.gz,0023_20230323_113346,vrus,002,5.0,1,1,person,1679571227000000,1679571272519996,1139,45.6,4,2,2,vrus,001,0.301257,1139,ok
0203,20230323_113536/000,imptc_set_01.tar.gz,0024_20230323_113536,vrus,000,5.0,1,1,person,1679571337039978,1679571448480017,2787,111.52,13,1,12,vrus,001,0.001903,2696,ok
0204,20230323_113536/001,imptc_set_01.tar.gz,0024_20230323_113536,vrus,001,5.0,1,1,person,1679571340680002,1679571448480017,2696,107.88,12,1,11,vrus,000,0.001903,2696,ok
0205,20230323_113536/002,imptc_set_01.tar.gz,0024_20230323_113536,vrus,002,5.0,1,1,person,1679571353119996,1679571390399999,933,37.36,1,1,0,vrus,003,1.282388,81,ok
0206,20230323_113536/003,imptc_set_01.tar.gz,0024_20230323_113536,vrus,003,5.0,1,1,person,1679571371920026,1679571406760020,872,34.92,3,1,2,vrus,002,1.282388,81,ok
0207,20230323_113536/004,imptc_set_01.tar.gz,0024_20230323_113536,vrus,004,5.0,1,1,person,1679571423000000,1679571448480017,638,25.56,0,0,0,,,,,ok
0208,20230323_113536/005,imptc_set_01.tar.gz,0024_20230323_113536,vrus,005,5.0,1,1,bicycle,1679571434600014,1679571443239993,217,8.72,1,0,1,vehicles,1040,4.540972,10,ok
0209,20230523_092441/000,imptc_set_01.tar.gz,0025_20230523_092441,vrus,000,5.0,1,1,person,1684833907440008,1684833961680002,1357,54.32,11,9,2,vehicles,1032,4.225958,290,ok
0210,20230523_092441/001,imptc_set_01.tar.gz,0025_20230523_092441,vrus,001,5.0,1,1,person,1684833881800029,1684833932760020,1275,51.04,18,12,6,vrus,003,1.311434,899,ok
0211,20230523_092441/002,imptc_set_01.tar.gz,0025_20230523_092441,vrus,002,5.0,1,1,person,1684833894600014,1684833939079987,1113,44.56,11,11,0,vrus,000,4.413453,88,ok
0212,20230523_092441/003,imptc_set_01.tar.gz,0025_20230523_092441,vrus,003,5.0,1,1,person,1684833882560005,1684833921840008,983,39.36,16,12,4,vrus,001,1.311434,899,ok
0213,20230523_092441/004,imptc_set_01.tar.gz,0025_20230523_092441,vrus,004,5.0,1,1,person,1684833935519996,1684833963079987,690,27.64,4,3,1,vrus,005,0.30275,672,ok
0214,20230523_092441/005,imptc_set_01.tar.gz,0025_20230523_092441,vrus,005,5.0,1,1,person,1684833936239993,1684833963079987,672,26.92,4,3,1,vrus,004,0.30275,672,ok
0215,20230523_092441/006,imptc_set_01.tar.gz,0025_20230523_092441,vrus,006,5.0,1,1,person,1684833908920026,1684833935720011,671,26.88,12,9,3,vrus,008,0.808541,603,ok
0216,20230523_092441/007,imptc_set_01.tar.gz,0025_20230523_092441,vrus,007,5.0,1,1,person,1684833906079987,1684833931880017,646,25.88,11,9,2,vrus,001,1.929708,510,ok
0217,20230523_092441/009,imptc_set_01.tar.gz,0025_20230523_092441,vrus,009,5.0,1,1,person,1684833908039978,1684833928640023,516,20.68,12,9,3,vrus,006,0.540165,494,ok
0218,20230523_092441/010,imptc_set_01.tar.gz,0025_20230523_092441,vrus,010,5.0,1,1,person,1684833917760020,1684833936440008,468,18.76,8,6,2,vrus,006,0.989567,450,ok
0219,20230523_092441/011,imptc_set_01.tar.gz,0025_20230523_092441,vrus,011,5.0,1,1,person,1684833881640023,1684833899119996,438,17.56,5,5,0,vrus,003,0.201857,415,ok
0220,20230523_092441/013,imptc_set_01.tar.gz,0025_20230523_092441,vrus,013,5.0,1,1,person,1684833897880017,1684833907840008,250,10.04,5,3,2,vrus,003,0.607757,250,ok
0221,20230523_092441/014,imptc_set_01.tar.gz,0025_20230523_092441,vrus,014,5.0,1,1,person,1684833918160005,1684833928039978,248,9.96,9,8,1,vrus,008,0.019945,248,ok
0222,20230523_092441/015,imptc_set_01.tar.gz,0025_20230523_092441,vrus,015,5.0,1,1,person,1684833887359990,1684833896920026,240,9.64,4,4,0,vrus,011,1.539948,240,ok
0223,20230523_092622/000,imptc_set_01.tar.gz,0026_20230523_092622,vrus,000,5.0,1,1,person,1684834012560005,1684834069840008,1433,57.36,8,2,6,vrus,002,2.371349,985,ok
0224,20230523_092622/001,imptc_set_01.tar.gz,0026_20230523_092622,vrus,001,5.0,1,1,person,1684833983399999,1684834039720011,1408,56.36,8,4,4,vrus,005,0.01954,908,ok
0225,20230523_092622/002,imptc_set_01.tar.gz,0026_20230523_092622,vrus,002,5.0,1,1,person,1684834020399999,1684834069840008,1237,49.52,7,1,6,vrus,000,2.371349,985,ok
0226,20230523_092622/003,imptc_set_01.tar.gz,0026_20230523_092622,vrus,003,5.0,1,1,person,1684833983280002,1684834028760020,1137,45.52,9,3,6,vrus,004,0.002473,1082,ok
0227,20230523_092622/005,imptc_set_01.tar.gz,0026_20230523_092622,vrus,005,5.0,1,1,person,1684833995079987,1684834031359990,908,36.36,8,4,4,vrus,001,0.01954,908,ok
0228,20230523_092622/006,imptc_set_01.tar.gz,0026_20230523_092622,vrus,006,5.0,1,1,person,1684833983199984,1684834006480017,582,23.32,4,3,1,vrus,004,1.357815,161,ok
0229,20230523_092622/007,imptc_set_01.tar.gz,0026_20230523_092622,vrus,007,5.0,1,1,person,1684833998399999,1684834021079987,568,22.76,5,5,0,vrus,000,0.736764,86,ok
0230,20230523_092622/008,imptc_set_01.tar.gz,0026_20230523_092622,vrus,008,5.0,1,1,bicycle,1684834048160005,1684834069840008,543,21.76,1,0,1,vehicles,1028,3.28402,14,ok
0231,20230523_092622/009,imptc_set_01.tar.gz,0026_20230523_092622,vrus,009,5.0,1,1,person,1684833994000000,1684834015640023,542,21.72,0,0,0,,,,,ok
0232,20230523_092622/010,imptc_set_01.tar.gz,0026_20230523_092622,vrus,010,5.0,1,1,person,1684834029880017,1684834048239993,460,18.44,2,2,0,vrus,001,1.238005,77,ok
0233,20230523_092622/011,imptc_set_01.tar.gz,0026_20230523_092622,vrus,011,5.0,1,1,person,1684833999119996,1684834009720011,266,10.68,4,3,1,vrus,006,0.947954,80,ok
0234,20230523_093337/000,imptc_set_01.tar.gz,0027_20230523_093337,vrus,000,5.0,1,1,person,1684834417320011,1684834487880017,1765,70.64,8,2,6,vrus,001,0.00654,1264,ok
0235,20230523_093337/001,imptc_set_01.tar.gz,0027_20230523_093337,vrus,001,5.0,1,1,person,1684834426399999,1684834494880017,1713,68.56,9,2,7,vrus,000,0.00654,1264,ok
0236,20230523_093337/002,imptc_set_01.tar.gz,0027_20230523_093337,vrus,002,5.0,1,1,person,1684834417320011,1684834481079987,1595,63.84,5,4,1,vrus,003,1.340939,186,ok
0237,20230523_093337/003,imptc_set_01.tar.gz,0027_20230523_093337,vrus,003,5.0,1,1,person,1684834417320011,1684834452680002,885,35.44,2,1,1,vrus,002,1.340939,186,ok
0238,20230523_093337/004,imptc_set_01.tar.gz,0027_20230523_093337,vrus,004,5.0,1,1,person,1684834474560005,1684834494880017,509,20.4,1,1,0,vrus,002,1.636277,84,ok
0239,20230523_093636/000,imptc_set_01.tar.gz,0028_20230523_093636,vrus,000,5.0,1,1,person,1684834609640023,1684834670280002,1517,60.72,7,2,5,vrus,001,0.035548,1301,ok
0240,20230523_093636/001,imptc_set_01.tar.gz,0028_20230523_093636,vrus,001,5.0,1,1,person,1684834618280002,1684834670280002,1301,52.08,7,2,5,vrus,000,0.035548,1301,ok
0241,20230523_093636/002,imptc_set_01.tar.gz,0028_20230523_093636,vrus,002,5.0,1,1,person,1684834640800029,1684834670280002,738,29.56,8,2,6,vrus,001,1.401451,150,ok
0242,20230523_093636/003,imptc_set_01.tar.gz,0028_20230523_093636,vrus,003,5.0,1,1,person,1684834596800029,1684834616960035,505,20.24,0,0,0,,,,,ok
0243,20230523_093636/004,imptc_set_01.tar.gz,0028_20230523_093636,vrus,004,5.0,1,1,bicycle,1684834596800029,1684834606720011,249,10.0,1,0,1,vehicles,1009,4.720018,13,ok
0244,20230523_093636/005,imptc_set_01.tar.gz,0028_20230523_093636,vrus,005,5.0,1,1,bicycle,1684834596800029,1684834604600014,196,7.88,1,0,1,vehicles,1009,4.685043,19,ok
0245,20230523_093636/006,imptc_set_01.tar.gz,0028_20230523_093636,vrus,006,5.0,1,1,motorcycle,1684834658760020,1684834665720011,175,7.04,0,0,0,,,,,ok
0246,20230523_095207/000,imptc_set_01.tar.gz,0029_20230523_095207,vrus,000,5.0,1,1,person,1684835527399999,1684835570039978,1067,42.72,2,1,1,vrus,002,1.470669,93,ok
0247,20230523_095207/001,imptc_set_01.tar.gz,0029_20230523_095207,vrus,001,5.0,1,1,person,1684835551560005,1684835578720011,680,27.24,0,0,0,,,,,ok
0248,20230523_095207/002,imptc_set_01.tar.gz,0029_20230523_095207,vrus,002,5.0,1,1,person,1684835536960035,1684835563720011,670,26.84,1,1,0,vrus,000,1.470669,93,ok
0249,20230523_095207/003,imptc_set_01.tar.gz,0029_20230523_095207,vrus,003,5.0,1,1,person,1684835563800029,1684835585359990,540,21.64,0,0,0,,,,,ok
0250,20230523_095207/004,imptc_set_01.tar.gz,0029_20230523_095207,vrus,004,5.0,1,1,bicycle,1684835531280002,1684835544840008,340,13.64,1,0,1,vehicles,1010,3.5481,46,ok
0251,20230523_095809/001,imptc_set_01.tar.gz,0030_20230523_095809,vrus,001,5.0,1,1,person,1684835893880017,1684835937280002,1086,43.48,2,1,1,vrus,000,2.727236,190,ok
0252,20230523_095809/002,imptc_set_01.tar.gz,0030_20230523_095809,vrus,002,5.0,1,1,person,1684835916519996,1684835944920026,711,28.48,14,1,13,vrus,006,2.177397,27,ok
0253,20230523_095809/003,imptc_set_01.tar.gz,0030_20230523_095809,vrus,003,5.0,1,1,person,1684835919840008,1684835944920026,628,25.16,2,1,1,vrus,005,0.456137,580,ok
0254,20230523_095809/004,imptc_set_01.tar.gz,0030_20230523_095809,vrus,004,5.0,1,1,person,1684835912920026,1684835937519996,616,24.68,0,0,0,,,,,ok
0255,20230523_095809/005,imptc_set_01.tar.gz,0030_20230523_095809,vrus,005,5.0,1,1,bicycle,1684835921760020,1684835944920026,580,23.24,1,1,0,vrus,003,0.456137,580,ok
0256,20230523_095809/006,imptc_set_01.tar.gz,0030_20230523_095809,vrus,006,5.0,1,1,bicycle,1684835929640023,1684835935920026,158,6.36,1,1,0,vrus,002,2.177397,27,ok
0257,20230523_100153/000,imptc_set_01.tar.gz,0031_20230523_100153,vrus,000,5.0,1,1,person,1684836118359990,1684836164320011,1150,46.04,3,1,2,vrus,002,1.303968,53,ok
0258,20230523_100153/001,imptc_set_01.tar.gz,0031_20230523_100153,vrus,001,5.0,1,1,person,1684836141199984,1684836180440008,982,39.32,1,1,0,vrus,003,1.590546,493,ok
0259,20230523_100153/002,imptc_set_01.tar.gz,0031_20230523_100153,vrus,002,5.0,1,1,bicycle,1684836143160005,1684836177440008,858,34.36,4,1,3,vehicles,1048,3.015882,57,ok
0260,20230523_100153/003,imptc_set_01.tar.gz,0031_20230523_100153,vrus,003,5.0,1,1,person,1684836151359990,1684836180440008,728,29.16,1,1,0,vrus,001,1.590546,493,ok
0261,20230523_100153/004,imptc_set_01.tar.gz,0031_20230523_100153,vrus,004,5.0,1,1,person,1684836115640023,1684836139760020,604,24.2,3,0,3,vehicles,1017,4.232681,25,ok
0262,20230523_100153/005,imptc_set_01.tar.gz,0031_20230523_100153,vrus,005,5.0,1,1,bicycle,1684836133079987,1684836153920026,522,20.92,5,0,5,vehicles,1008,2.034634,25,ok
0263,20230523_100153/006,imptc_set_01.tar.gz,0031_20230523_100153,vrus,006,5.0,1,1,person,1684836114119996,1684836123840008,244,9.8,0,0,0,,,,,ok
0264,20230523_100702/000,imptc_set_01.tar.gz,0032_20230523_100702,vrus,000,5.0,1,1,person,1684836422399999,1684836484239993,1547,61.92,4,1,3,vrus,001,3.479945,106,ok
0265,20230523_100702/001,imptc_set_01.tar.gz,0032_20230523_100702,vrus,001,5.0,1,1,person,1684836422399999,1684836447840008,637,25.52,1,1,0,vrus,000,3.479945,106,ok
0266,20230523_100702/002,imptc_set_01.tar.gz,0032_20230523_100702,vrus,002,5.0,1,1,person,1684836475160005,1684836495239993,503,20.16,3,0,3,vehicles,1017,4.232948,46,ok
0267,20230523_100702/003,imptc_set_01.tar.gz,0032_20230523_100702,vrus,003,5.0,1,1,bicycle,1684836424399999,1684836443960035,490,19.64,3,0,3,vehicles,1029,3.301549,193,ok
0268,20230523_100702/004,imptc_set_01.tar.gz,0032_20230523_100702,vrus,004,5.0,1,1,person,1684836466960035,1684836484960035,451,18.08,0,0,0,,,,,ok
0269,20230523_104001/000,imptc_set_01.tar.gz,0033_20230523_104001,vrus,000,5.0,1,1,person,1684838401399999,1684838461399999,1501,60.08,6,2,4,vrus,001,1.286366,104,ok
0270,20230523_104001/001,imptc_set_01.tar.gz,0033_20230523_104001,vrus,001,5.0,1,1,person,1684838401399999,1684838455320011,1349,54.0,2,2,0,vrus,002,0.023396,814,ok
